timestamp,ambient_temp_c,wind_speed_ms,load_demand_kw,solar_output_kw,wind_output_kw
2023-11-13T00:00:00,-6.5,6.23,88.1,0.0,7.0
2023-11-13T01:00:00,-6.8,5.77,90.7,0.0,4.6
2023-11-13T02:00:00,-6.4,5.15,92.7,1.9,2.4
2023-11-13T03:00:00,-5.6,4.75,91.1,8.3,1.4
2023-11-13T04:00:00,-5.0,4.37,91.9,17.0,0.7
2023-11-13T05:00:00,-4.3,3.52,92.4,20.6,0.1
2023-11-13T06:00:00,-3.7,2.47,91.2,25.8,0.0
2023-11-13T07:00:00,-3.2,1.77,91.9,35.2,0.0
2023-11-13T08:00:00,-2.9,1.52,89.2,43.4,0.0
2023-11-13T09:00:00,-2.6,2.2,90.7,46.6,0.0
2023-11-13T10:00:00,-2.5,3.0,91.3,56.5,0.0
2023-11-13T11:00:00,-2.5,3.64,90.7,54.6,0.1
2023-11-13T12:00:00,-2.7,4.08,87.8,64.5,0.4
2023-11-13T13:00:00,-3.2,5.0,91.2,54.3,1.9
2023-11-13T14:00:00,-3.2,5.02,88.0,66.4,2.1
2023-11-13T15:00:00,-3.5,5.54,87.9,51.2,3.8
2023-11-13T16:00:00,-3.6,6.04,88.7,47.1,6.2
2023-11-13T17:00:00,-3.8,6.61,90.0,35.5,10.2
2023-11-13T18:00:00,-3.7,7.03,87.2,34.7,12.4
2023-11-13T19:00:00,-4.0,7.13,88.7,23.6,13.2
2023-11-13T20:00:00,-4.0,7.13,86.5,15.9,13.3
2023-11-13T21:00:00,-3.9,7.11,91.9,8.8,13.6
2023-11-13T22:00:00,-4.1,7.1,86.0,1.7,13.8
2023-11-13T23:00:00,-4.5,6.9,90.3,0.0,11.5
2023-11-14T00:00:00,-4.6,6.8,95.2,0.0,10.9
2023-11-14T01:00:00,-4.4,7.81,91.3,0.0,21.0
2023-11-14T02:00:00,-4.3,6.74,90.3,2.3,11.1
2023-11-14T03:00:00,-4.0,5.39,89.2,9.3,3.1
2023-11-14T04:00:00,-3.7,3.94,91.9,13.8,0.2
2023-11-14T05:00:00,-3.2,2.56,86.9,22.1,0.0
2023-11-14T06:00:00,-2.9,2.02,90.3,26.1,0.0
2023-11-14T07:00:00,-2.9,0.78,86.3,40.7,0.0
2023-11-14T08:00:00,-2.8,0.5,93.1,48.7,0.0
2023-11-14T09:00:00,-2.8,1.1,89.3,50.5,0.0
2023-11-14T10:00:00,-2.9,1.92,87.0,65.9,0.0
2023-11-14T11:00:00,-3.1,2.94,86.6,69.0,0.0
2023-11-14T12:00:00,-3.8,3.61,90.9,66.2,0.1
2023-11-14T13:00:00,-4.3,2.91,92.6,56.9,0.0
2023-11-14T14:00:00,-4.3,2.64,93.2,62.7,0.0
2023-11-14T15:00:00,-5.4,3.16,88.5,49.2,0.0
2023-11-14T16:00:00,-6.7,2.68,91.7,44.1,0.0
2023-11-14T17:00:00,-7.3,2.62,91.6,35.7,0.0
2023-11-14T18:00:00,-7.4,3.44,89.9,34.2,0.0
2023-11-14T19:00:00,-6.4,4.84,89.5,22.0,1.6
2023-11-14T20:00:00,-6.0,7.7,88.3,18.2,19.7
2023-11-14T21:00:00,-6.4,8.11,91.5,8.9,25.1
2023-11-14T22:00:00,-6.4,7.93,89.5,2.2,22.7
2023-11-14T23:00:00,-6.3,7.65,91.8,0.0,19.7
2023-11-15T00:00:00,-5.8,7.71,92.2,0.0,20.7
2023-11-15T01:00:00,-5.9,5.7,90.3,0.0,4.6
2023-11-15T02:00:00,-4.7,5.26,91.5,3.4,2.7
2023-11-15T03:00:00,-4.1,6.32,91.1,10.1,8.1
2023-11-15T04:00:00,-3.8,6.04,89.1,16.5,6.2
2023-11-15T05:00:00,-3.4,4.75,91.8,27.0,1.3
2023-11-15T06:00:00,-2.8,4.25,90.9,33.4,0.5
2023-11-15T07:00:00,-2.5,4.66,90.1,35.5,1.2
2023-11-15T08:00:00,-2.4,4.71,89.2,38.1,1.2
2023-11-15T09:00:00,-2.4,4.3,92.6,57.6,0.6
2023-11-15T10:00:00,-2.5,3.51,90.8,54.3,0.1
2023-11-15T11:00:00,-2.9,2.84,85.5,61.8,0.0
2023-11-15T12:00:00,-3.3,2.95,91.9,56.1,0.0
2023-11-15T13:00:00,-3.7,3.9,92.5,57.0,0.2
2023-11-15T14:00:00,-4.4,3.82,89.9,47.6,0.2
2023-11-15T15:00:00,-5.2,4.25,88.9,50.4,0.6
2023-11-15T16:00:00,-5.9,4.85,88.6,45.6,1.6
2023-11-15T17:00:00,-6.1,5.97,88.7,44.6,5.5
2023-11-15T18:00:00,-6.3,6.42,88.2,35.4,8.5
2023-11-15T19:00:00,-6.6,6.9,89.1,24.2,11.4
2023-11-15T20:00:00,-6.8,7.1,94.5,17.9,13.0
2023-11-15T21:00:00,-7.0,7.4,88.4,8.6,17.4
2023-11-15T22:00:00,-7.3,6.9,89.7,2.7,11.9
2023-11-15T23:00:00,-7.2,6.91,92.5,0.0,12.0
2023-11-16T00:00:00,-7.3,6.43,87.6,0.0,8.3
2023-11-16T01:00:00,-7.3,7.88,90.0,0.0,20.9
2023-11-16T02:00:00,-7.3,7.68,92.6,3.6,19.4
2023-11-16T03:00:00,-7.1,7.02,88.1,8.2,13.4
2023-11-16T04:00:00,-6.9,6.4,91.3,18.3,8.4
2023-11-16T05:00:00,-6.7,5.57,87.9,23.2,3.8
2023-11-16T06:00:00,-6.4,5.1,90.1,32.1,2.2
2023-11-16T07:00:00,-6.2,4.07,91.8,40.3,0.4
2023-11-16T08:00:00,-6.1,2.87,92.6,40.0,0.0
2023-11-16T09:00:00,-6.1,2.44,92.1,60.8,0.0
2023-11-16T10:00:00,-6.2,2.76,90.5,63.2,0.0
2023-11-16T11:00:00,-6.2,2.83,85.0,56.9,0.0
2023-11-16T12:00:00,-6.4,2.75,92.9,59.6,0.0
2023-11-16T13:00:00,-6.7,2.33,89.5,59.4,0.0
2023-11-16T14:00:00,-7.2,3.22,87.8,67.3,0.0
2023-11-16T15:00:00,-7.8,3.13,92.5,52.2,0.0
2023-11-16T16:00:00,-8.4,3.16,90.4,46.4,0.0
2023-11-16T17:00:00,-9.0,3.86,89.8,44.5,0.2
2023-11-16T18:00:00,-9.4,4.3,90.3,28.8,0.6
2023-11-16T19:00:00,-8.8,3.93,86.3,21.7,0.2
2023-11-16T20:00:00,-8.6,3.83,92.5,14.5,0.2
2023-11-16T21:00:00,-8.9,3.83,91.9,9.2,0.2
2023-11-16T22:00:00,-8.6,4.03,88.7,3.6,0.3
2023-11-16T23:00:00,-7.9,4.9,89.9,0.0,1.8
2023-11-17T00:00:00,-7.9,5.4,89.7,0.0,3.3
2023-11-17T01:00:00,-7.5,7.24,93.9,0.0,15.5
2023-11-17T02:00:00,-7.2,6.82,89.3,4.6,11.7
2023-11-17T03:00:00,-7.1,6.48,88.4,10.5,9.1
2023-11-17T04:00:00,-6.7,5.76,90.3,15.8,4.7
2023-11-17T05:00:00,-6.3,5.34,90.1,23.0,3.1
2023-11-17T06:00:00,-6.0,4.98,88.5,35.8,1.8
2023-11-17T07:00:00,-5.7,4.11,88.4,43.0,0.4
2023-11-17T08:00:00,-5.4,3.14,92.3,51.0,0.0
2023-11-17T09:00:00,-5.3,2.12,86.6,54.5,0.0
2023-11-17T10:00:00,-5.2,1.7,90.9,57.9,0.0
2023-11-17T11:00:00,-5.3,1.8,88.9,64.5,0.0
2023-11-17T12:00:00,-5.8,2.3,87.7,70.8,0.0
2023-11-17T13:00:00,-5.8,0.7,87.2,64.3,0.0
2023-11-17T14:00:00,-7.1,1.63,90.1,63.9,0.0
2023-11-17T15:00:00,-8.5,3.4,93.0,52.1,0.0
2023-11-17T16:00:00,-10.2,4.04,91.1,41.5,0.3
2023-11-17T17:00:00,-10.8,4.28,89.1,35.7,0.6
2023-11-17T18:00:00,-11.0,4.19,88.6,30.3,0.5
2023-11-17T19:00:00,-11.0,4.12,88.0,26.1,0.4
2023-11-17T20:00:00,-11.0,4.03,92.0,15.8,0.3
2023-11-17T21:00:00,-10.8,4.57,92.1,8.6,1.1
2023-11-17T22:00:00,-10.4,5.3,89.1,3.8,2.8
2023-11-17T23:00:00,-10.1,5.71,91.5,0.0,4.5
2023-11-18T00:00:00,-9.7,6.24,92.0,0.0,6.9
2023-11-18T01:00:00,-9.0,7.46,87.0,0.0,17.2
2023-11-18T02:00:00,-8.4,7.46,93.5,3.9,16.8
2023-11-18T03:00:00,-7.7,6.82,86.9,10.2,11.9
2023-11-18T04:00:00,-7.1,6.24,93.7,18.5,6.9
2023-11-18T05:00:00,-6.6,5.79,88.4,26.2,4.7
2023-11-18T06:00:00,-6.2,4.97,87.9,26.6,1.9
2023-11-18T07:00:00,-5.9,4.49,91.6,36.4,0.9
2023-11-18T08:00:00,-5.6,3.86,90.5,44.6,0.2
2023-11-18T09:00:00,-5.5,3.18,92.0,59.3,0.0
2023-11-18T10:00:00,-5.4,2.6,94.0,63.2,0.0
2023-11-18T11:00:00,-5.6,2.4,91.0,67.3,0.0
2023-11-18T12:00:00,-5.9,2.51,92.3,72.2,0.0
2023-11-18T13:00:00,-6.6,3.05,88.7,68.3,0.0
2023-11-18T14:00:00,-8.1,3.61,91.2,62.0,0.1
2023-11-18T15:00:00,-8.8,3.76,91.2,53.9,0.1
2023-11-18T16:00:00,-8.4,4.46,91.6,45.7,0.9
2023-11-18T17:00:00,-8.6,5.08,90.2,32.9,2.3
2023-11-18T18:00:00,-8.8,5.97,90.9,35.3,5.8
2023-11-18T19:00:00,-9.1,6.54,90.3,22.5,9.4
2023-11-18T20:00:00,-9.4,6.65,90.8,14.4,10.3
2023-11-18T21:00:00,-9.5,6.4,85.2,11.9,8.6
2023-11-18T22:00:00,-9.6,6.04,91.3,4.4,6.3
2023-11-18T23:00:00,-9.5,6.02,87.7,0.0,6.2
2023-11-19T00:00:00,-9.2,6.3,91.4,0.0,7.3
2023-11-19T01:00:00,-8.9,7.11,88.9,0.3,13.2
2023-11-19T02:00:00,-8.5,7.13,87.1,4.8,14.3
2023-11-19T03:00:00,-8.0,6.91,91.1,12.3,12.1
2023-11-19T04:00:00,-7.4,5.89,87.5,17.5,5.2
2023-11-19T05:00:00,-6.9,5.54,94.1,28.3,3.9
2023-11-19T06:00:00,-6.5,5.1,89.9,33.5,2.2
2023-11-19T07:00:00,-6.3,4.3,91.8,42.9,0.6
2023-11-19T08:00:00,-6.0,3.81,88.6,47.1,0.2
2023-11-19T09:00:00,-5.8,3.42,88.2,48.1,0.0
2023-11-19T10:00:00,-5.8,2.81,86.7,58.3,0.0
2023-11-19T11:00:00,-5.8,2.47,89.7,61.6,0.0
2023-11-19T12:00:00,-6.1,2.5,88.1,52.9,0.0
2023-11-19T13:00:00,-6.5,3.59,90.7,57.8,0.1
2023-11-19T14:00:00,-7.1,5.0,89.4,53.9,2.0
2023-11-19T15:00:00,-7.9,5.26,87.5,49.1,2.7
2023-11-19T16:00:00,-8.6,5.56,87.9,53.6,4.0
2023-11-19T17:00:00,-9.2,6.02,92.3,33.4,6.1
2023-11-19T18:00:00,-9.7,5.83,88.8,36.5,4.9
2023-11-19T19:00:00,-10.1,5.39,89.8,21.8,3.2
2023-11-19T20:00:00,-10.5,5.26,92.2,17.6,2.6
2023-11-19T21:00:00,-10.9,5.12,92.5,11.1,2.2
2023-11-19T22:00:00,-11.2,4.96,93.6,5.5,1.9
2023-11-19T23:00:00,-11.1,4.71,92.2,0.4,1.4
2023-11-20T00:00:00,-10.6,4.79,90.8,0.0,1.4
2023-11-20T01:00:00,-9.4,4.9,89.0,0.8,1.7
2023-11-20T02:00:00,-9.0,4.64,89.1,5.0,1.1
2023-11-20T03:00:00,-8.6,5.41,89.8,10.1,3.2
2023-11-20T04:00:00,-8.1,5.69,90.3,18.0,4.4
2023-11-20T05:00:00,-7.7,5.23,87.4,28.4,2.7
2023-11-20T06:00:00,-7.3,4.41,88.2,29.6,0.8
2023-11-20T07:00:00,-7.1,3.44,89.2,43.7,0.0
2023-11-20T08:00:00,-6.9,2.66,93.0,41.7,0.0
2023-11-20T09:00:00,-6.8,2.25,88.9,58.2,0.0
2023-11-20T10:00:00,-6.7,2.56,88.1,62.0,0.0
2023-11-20T11:00:00,-6.7,2.82,91.6,54.2,0.0
2023-11-20T12:00:00,-6.9,2.85,89.8,62.2,0.0
2023-11-20T13:00:00,-5.9,0.42,90.4,66.7,0.0
2023-11-20T14:00:00,-6.2,0.57,86.3,57.9,0.0
2023-11-20T15:00:00,-8.1,1.9,90.9,57.0,0.0
2023-11-20T16:00:00,-8.4,4.47,91.0,48.7,0.8
2023-11-20T17:00:00,-8.7,6.33,90.7,33.3,7.9
2023-11-20T18:00:00,-8.7,6.96,90.4,28.4,11.8
2023-11-20T19:00:00,-8.5,6.51,90.9,24.4,8.8
2023-11-20T20:00:00,-7.6,6.59,92.5,14.9,9.4
2023-11-20T21:00:00,-7.2,7.24,90.4,10.5,14.6
2023-11-20T22:00:00,-7.2,7.33,92.0,4.7,16.6
2023-11-20T23:00:00,-7.1,7.2,91.3,1.0,14.5
2023-11-21T00:00:00,-7.1,6.85,88.0,0.0,11.1
2023-11-21T01:00:00,-7.3,4.6,90.3,1.5,1.1
2023-11-21T02:00:00,-7.2,3.37,87.8,5.1,0.0
2023-11-21T03:00:00,-7.0,2.92,91.3,9.3,0.0
2023-11-21T04:00:00,-6.6,2.56,87.4,17.3,0.0
2023-11-21T05:00:00,-6.0,1.94,88.8,22.8,0.0
2023-11-21T06:00:00,-5.6,0.94,88.8,28.1,0.0
2023-11-21T07:00:00,-5.3,1.12,91.6,37.0,0.0
2023-11-21T08:00:00,-5.2,2.06,89.7,55.1,0.0
2023-11-21T09:00:00,-5.2,2.46,90.2,44.7,0.0
2023-11-21T10:00:00,-5.3,2.59,88.1,54.5,0.0
2023-11-21T11:00:00,-5.4,2.64,88.5,62.0,0.0
2023-11-21T12:00:00,-5.7,2.75,86.3,55.4,0.0
2023-11-21T13:00:00,-6.2,2.66,88.0,69.2,0.0
2023-11-21T14:00:00,-6.8,2.44,90.3,55.8,0.0
2023-11-21T15:00:00,-7.7,2.12,89.6,46.3,0.0
2023-11-21T16:00:00,-8.7,1.82,88.5,46.0,0.0
2023-11-21T17:00:00,-9.6,1.97,91.3,45.4,0.0
2023-11-21T18:00:00,-10.2,2.56,87.0,28.0,0.0
2023-11-21T19:00:00,-10.8,2.83,90.9,24.9,0.0
2023-11-21T20:00:00,-11.3,3.14,89.7,18.5,0.0
2023-11-21T21:00:00,-11.7,3.22,89.3,9.3,0.0
2023-11-21T22:00:00,-11.8,3.11,88.8,5.9,0.0
2023-11-21T23:00:00,-11.5,2.88,91.7,1.7,0.0
2023-11-22T00:00:00,-11.0,2.39,90.8,0.2,0.0
2023-11-22T01:00:00,-9.6,2.6,90.1,2.1,0.0
2023-11-22T02:00:00,-8.9,1.81,90.9,6.7,0.0
2023-11-22T03:00:00,-8.1,1.6,91.6,11.9,0.0
2023-11-22T04:00:00,-7.6,1.51,88.0,16.4,0.0
2023-11-22T05:00:00,-7.1,1.42,86.2,29.4,0.0
2023-11-22T06:00:00,-6.8,1.52,88.9,37.1,0.0
2023-11-22T07:00:00,-6.7,1.33,91.4,41.1,0.0
2023-11-22T08:00:00,-6.7,1.08,89.2,42.4,0.0
2023-11-22T09:00:00,-6.6,0.91,89.6,63.0,0.0
2023-11-22T10:00:00,-6.5,0.92,91.9,67.3,0.0
2023-11-22T11:00:00,-6.4,0.94,88.3,54.4,0.0
2023-11-22T12:00:00,-6.4,1.17,90.1,56.8,0.0
2023-11-22T13:00:00,-6.6,0.63,93.6,62.2,0.0
2023-11-22T14:00:00,-7.2,1.57,88.1,68.3,0.0
2023-11-22T15:00:00,-7.8,2.0,91.1,45.3,0.0
2023-11-22T16:00:00,-8.7,1.92,90.2,49.1,0.0
2023-11-22T17:00:00,-9.8,2.52,92.7,43.4,0.0
2023-11-22T18:00:00,-10.7,3.14,92.7,37.2,0.0
2023-11-22T19:00:00,-11.6,3.2,90.2,29.3,0.0
2023-11-22T20:00:00,-12.6,3.4,95.2,21.0,0.0
2023-11-22T21:00:00,-13.2,3.39,93.0,10.3,0.0
2023-11-22T22:00:00,-13.7,3.41,93.2,5.5,0.0
2023-11-22T23:00:00,-13.6,3.06,91.4,1.9,0.0
2023-11-23T00:00:00,-13.2,2.56,94.5,0.9,0.0
2023-11-23T01:00:00,-12.5,2.05,91.3,2.7,0.0
2023-11-23T02:00:00,-11.4,1.36,91.8,6.6,0.0
2023-11-23T03:00:00,-10.6,0.9,89.0,11.7,0.0
2023-11-23T04:00:00,-10.0,0.72,92.4,21.5,0.0
2023-11-23T05:00:00,-9.4,0.81,90.1,23.6,0.0
2023-11-23T06:00:00,-8.8,1.21,86.8,32.2,0.0
2023-11-23T07:00:00,-8.6,1.93,90.1,47.2,0.0
2023-11-23T08:00:00,-8.4,1.78,91.3,41.5,0.0
2023-11-23T09:00:00,-8.2,1.42,94.4,57.7,0.0
2023-11-23T10:00:00,-8.0,1.56,93.6,58.4,0.0
2023-11-23T11:00:00,-8.0,1.86,91.3,60.2,0.0
2023-11-23T12:00:00,-8.0,2.05,91.3,54.5,0.0
2023-11-23T13:00:00,-7.9,1.6,88.3,55.7,0.0
2023-11-23T14:00:00,-8.4,1.2,90.2,57.5,0.0
2023-11-23T15:00:00,-7.8,0.8,86.2,53.4,0.0
2023-11-23T16:00:00,-9.7,1.34,92.5,40.3,0.0
2023-11-23T17:00:00,-11.1,3.05,89.8,34.9,0.0
2023-11-23T18:00:00,-12.3,3.61,91.3,35.3,0.1
2023-11-23T19:00:00,-12.9,3.82,89.7,25.2,0.2
2023-11-23T20:00:00,-13.5,4.03,91.2,20.3,0.3
2023-11-23T21:00:00,-13.8,4.1,89.5,10.6,0.4
2023-11-23T22:00:00,-13.9,4.24,95.0,6.5,0.6
2023-11-23T23:00:00,-13.5,4.17,91.4,2.7,0.4
2023-11-24T00:00:00,-13.0,3.96,86.8,1.4,0.3
2023-11-24T01:00:00,-11.3,2.9,88.2,2.6,0.0
2023-11-24T02:00:00,-10.1,1.78,90.0,6.5,0.0
2023-11-24T03:00:00,-8.9,1.24,89.4,10.3,0.0
2023-11-24T04:00:00,-7.7,1.12,87.4,20.9,0.0
2023-11-24T05:00:00,-7.0,1.17,89.2,28.1,0.0
2023-11-24T06:00:00,-6.5,1.49,91.9,32.0,0.0
2023-11-24T07:00:00,-6.0,1.75,88.2,47.1,0.0
2023-11-24T08:00:00,-5.5,1.96,90.3,51.7,0.0
2023-11-24T09:00:00,-5.3,2.12,92.1,63.4,0.0
2023-11-24T10:00:00,-5.3,2.34,89.9,55.8,0.0
2023-11-24T11:00:00,-5.4,2.5,88.9,61.3,0.0
2023-11-24T12:00:00,-5.7,2.96,88.0,64.6,0.0
2023-11-24T13:00:00,-6.1,3.0,92.8,67.3,0.0
2023-11-24T14:00:00,-6.8,4.2,91.3,55.0,0.5
2023-11-24T15:00:00,-7.5,4.9,90.8,46.7,1.6
2023-11-24T16:00:00,-8.1,5.0,92.4,42.7,1.9
2023-11-24T17:00:00,-8.5,5.71,88.2,44.8,4.4
2023-11-24T18:00:00,-9.0,6.0,91.0,32.4,6.1
2023-11-24T19:00:00,-9.3,5.91,90.8,22.4,5.5
2023-11-24T20:00:00,-9.5,5.89,92.0,21.7,5.3
2023-11-24T21:00:00,-9.8,5.73,93.5,10.5,4.6
2023-11-24T22:00:00,-10.2,5.46,89.4,7.0,3.6
2023-11-24T23:00:00,-10.5,5.19,84.3,2.9,2.5
2023-11-25T00:00:00,-10.3,4.84,90.5,1.8,1.6
2023-11-25T01:00:00,-8.7,4.35,91.5,3.3,0.7
2023-11-25T02:00:00,-8.2,3.89,90.9,8.1,0.2
2023-11-25T03:00:00,-7.7,3.74,88.9,13.7,0.1
2023-11-25T04:00:00,-7.0,3.35,90.6,17.8,0.0
2023-11-25T05:00:00,-6.1,3.01,93.6,30.4,0.0
2023-11-25T06:00:00,-5.1,2.72,89.4,36.2,0.0
2023-11-25T07:00:00,-4.3,3.11,90.8,43.7,0.0
2023-11-25T08:00:00,-3.6,2.51,91.6,42.8,0.0
2023-11-25T09:00:00,-3.2,2.79,86.9,47.4,0.0
2023-11-25T10:00:00,-2.8,3.21,89.0,51.3,0.0
2023-11-25T11:00:00,-2.6,3.2,92.5,65.6,0.0
2023-11-25T12:00:00,-2.5,3.45,83.6,73.2,0.0
2023-11-25T13:00:00,-2.6,4.41,90.6,65.3,0.7
2023-11-25T14:00:00,-3.3,3.18,89.0,58.1,0.0
2023-11-25T15:00:00,-4.5,2.82,87.2,50.4,0.0
2023-11-25T16:00:00,-5.6,2.3,90.1,50.8,0.0
2023-11-25T17:00:00,-5.9,3.11,87.8,38.3,0.0
2023-11-25T18:00:00,-5.4,4.08,87.2,31.9,0.4
2023-11-25T19:00:00,-5.2,4.14,91.3,23.7,0.4
2023-11-25T20:00:00,-5.1,3.55,91.5,20.2,0.1
2023-11-25T21:00:00,-5.1,2.6,90.5,11.9,0.0
2023-11-25T22:00:00,-4.3,1.4,88.4,5.9,0.0
2023-11-25T23:00:00,-3.2,0.91,90.4,3.2,0.0
2023-11-26T00:00:00,-3.4,0.51,90.6,2.1,0.0
2023-11-26T01:00:00,-1.8,8.66,87.1,3.0,31.0
2023-11-26T02:00:00,-1.7,8.15,88.1,6.6,24.9
2023-11-26T03:00:00,-2.0,5.58,90.7,12.6,3.9
2023-11-26T04:00:00,-3.3,3.12,87.1,22.3,0.0
2023-11-26T05:00:00,-4.5,3.22,91.7,30.8,0.0
2023-11-26T06:00:00,-5.0,3.02,89.4,38.8,0.0
2023-11-26T07:00:00,-5.5,3.26,91.7,38.2,0.0
2023-11-26T08:00:00,-6.2,3.44,92.1,51.5,0.0
2023-11-26T09:00:00,-6.4,3.67,94.4,51.1,0.1
2023-11-26T10:00:00,-6.3,4.92,92.5,65.2,1.8
2023-11-26T11:00:00,-5.9,6.52,87.1,68.5,9.1
2023-11-26T12:00:00,-5.6,7.79,92.0,67.9,21.4
2023-11-26T13:00:00,-5.3,8.34,89.7,61.9,26.9
2023-11-26T14:00:00,-4.9,8.25,90.2,51.9,27.9
2023-11-26T15:00:00,-4.5,7.71,88.6,58.6,19.0
2023-11-26T16:00:00,-3.9,8.15,86.9,57.2,24.6
2023-11-26T17:00:00,-3.7,8.61,87.0,41.3,31.3
2023-11-26T18:00:00,-3.6,7.73,91.4,37.5,19.8
2023-11-26T19:00:00,-3.7,6.67,90.2,28.7,10.4
2023-11-26T20:00:00,-3.6,5.87,91.6,22.1,5.2
2023-11-26T21:00:00,-3.4,5.88,92.8,13.9,5.5
2023-11-26T22:00:00,-3.2,5.52,93.7,8.2,3.8
2023-11-26T23:00:00,-3.0,6.46,87.8,4.2,8.4
2023-11-27T00:00:00,-2.6,7.13,89.7,2.9,14.4
2023-11-27T01:00:00,-2.9,5.05,87.2,4.3,2.2
2023-11-27T02:00:00,-2.7,4.96,92.1,7.3,1.9
2023-11-27T03:00:00,-2.6,4.52,90.5,13.7,0.9
2023-11-27T04:00:00,-2.1,6.14,89.4,18.3,6.5
2023-11-27T05:00:00,-1.6,6.64,91.8,24.1,9.8
2023-11-27T06:00:00,-1.2,4.4,88.1,40.0,0.7
2023-11-27T07:00:00,-0.6,1.91,87.0,43.0,0.0
2023-11-27T08:00:00,-0.2,2.55,91.9,47.9,0.0
2023-11-27T09:00:00,-0.8,5.78,90.1,56.2,4.8
2023-11-27T10:00:00,-1.1,6.4,89.7,57.7,8.5
2023-11-27T11:00:00,-1.1,5.55,90.4,71.3,3.7
2023-11-27T12:00:00,-1.1,5.1,89.7,54.7,2.3
2023-11-27T13:00:00,-1.1,5.28,88.6,68.2,2.7
2023-11-27T14:00:00,-1.4,3.28,89.1,64.9,0.0
2023-11-27T15:00:00,-2.3,2.38,90.6,58.1,0.0
2023-11-27T16:00:00,-2.4,3.45,89.3,41.8,0.0
2023-11-27T17:00:00,-2.6,4.3,91.4,42.1,0.6
2023-11-27T18:00:00,-2.9,5.07,90.6,33.3,2.2
2023-11-27T19:00:00,-2.8,6.46,87.8,22.8,8.4
2023-11-27T20:00:00,-2.6,7.21,90.8,19.9,14.3
2023-11-27T21:00:00,-2.6,7.63,90.0,14.6,18.6
2023-11-27T22:00:00,-2.6,7.2,92.8,6.9,15.0
2023-11-27T23:00:00,-2.5,7.45,89.1,3.6,17.3
2023-11-28T00:00:00,-2.1,7.75,90.4,3.3,19.7
2023-11-28T01:00:00,-1.9,7.29,90.9,4.9,16.0
2023-11-28T02:00:00,-1.3,6.98,94.0,7.0,12.8
2023-11-28T03:00:00,-1.0,6.41,89.7,14.7,8.1
2023-11-28T04:00:00,-1.3,6.35,92.1,19.6,7.8
2023-11-28T05:00:00,-1.5,7.2,86.8,29.6,14.3
2023-11-28T06:00:00,-1.2,7.96,90.7,33.6,23.3
2023-11-28T07:00:00,-1.0,8.08,88.2,46.6,24.3
2023-11-28T08:00:00,-0.8,7.72,88.5,53.8,20.7
2023-11-28T09:00:00,-0.7,7.5,89.2,46.0,17.3
2023-11-28T10:00:00,-0.7,7.68,86.6,67.0,19.4
2023-11-28T11:00:00,-0.7,8.08,90.4,66.0,24.6
2023-11-28T12:00:00,-0.8,8.43,88.9,59.2,29.7
2023-11-28T13:00:00,-1.1,6.18,90.5,59.6,7.2
2023-11-28T14:00:00,-1.0,7.35,90.8,70.6,16.8
2023-11-28T15:00:00,-0.9,9.17,89.7,59.0,42.0
2023-11-28T16:00:00,-1.0,9.64,90.9,48.0,50.8
2023-11-28T17:00:00,-1.2,9.63,87.8,36.9,51.3
2023-11-28T18:00:00,-1.3,10.15,86.7,37.7,60.2
2023-11-28T19:00:00,-1.3,9.88,91.9,22.8,52.7
2023-11-28T20:00:00,-1.3,9.33,93.3,20.4,41.9
2023-11-28T21:00:00,-1.4,9.36,90.0,11.4,42.4
2023-11-28T22:00:00,-1.6,10.36,91.4,6.6,65.2
2023-11-28T23:00:00,-1.7,12.07,90.4,4.7,109.5
2023-11-29T00:00:00,-1.9,10.6,88.8,3.3,70.5
2023-11-29T01:00:00,-1.7,8.15,89.2,4.6,26.1
2023-11-29T02:00:00,-1.5,9.06,93.5,9.7,37.7
2023-11-29T03:00:00,-1.4,9.7,89.5,14.1,49.4
2023-11-29T04:00:00,-1.8,7.39,90.2,21.5,16.2
2023-11-29T05:00:00,-2.8,4.65,86.7,23.7,1.1
2023-11-29T06:00:00,-3.5,2.5,89.3,31.1,0.0
2023-11-29T07:00:00,-3.3,2.6,91.6,38.0,0.0
2023-11-29T08:00:00,-2.8,3.3,88.8,41.3,0.0
2023-11-29T09:00:00,-2.5,4.17,92.0,55.8,0.4
2023-11-29T10:00:00,-2.5,4.74,93.2,68.5,1.3
2023-11-29T11:00:00,-2.4,4.83,93.7,54.9,1.6
2023-11-29T12:00:00,-2.5,4.42,88.5,63.2,0.8
2023-11-29T13:00:00,-2.7,5.1,88.6,59.1,2.2
2023-11-29T14:00:00,-2.9,4.39,86.2,61.8,0.8
2023-11-29T15:00:00,-2.9,3.7,91.1,60.6,0.1
2023-11-29T16:00:00,-3.0,3.05,86.0,57.9,0.0
2023-11-29T17:00:00,-3.1,2.28,94.7,49.3,0.0
2023-11-29T18:00:00,-3.2,1.79,92.9,40.6,0.0
2023-11-29T19:00:00,-3.3,1.13,89.1,23.4,0.0
2023-11-29T20:00:00,-3.4,0.95,90.0,20.2,0.0
2023-11-29T21:00:00,-3.3,0.85,89.1,11.6,0.0
2023-11-29T22:00:00,-3.2,0.67,90.5,8.5,0.0
2023-11-29T23:00:00,-3.1,0.61,90.2,4.7,0.0
2023-11-30T00:00:00,-3.1,0.42,90.2,3.2,0.0
2023-11-30T01:00:00,-3.6,0.81,93.1,4.1,0.0
